id,name,state,county,country,level,population,latitude,longitude,wiki
19682,Henrietta,NY,Monroe County,,city-us,46634,43.054,-77.640,7614
19678,Henrietta,MI,Jackson County,,city-us,4724,42.377,-84.319,4454
19676,Henrietta,TX,Clay County,,city-us,3102,33.817,-98.195,7867
19681,Henrietta,OH,Lorain County,,city-us,1786,41.324,-82.304,1182
19677,Henrietta,MN,Hubbard County,,city-us,1537,46.932,-94.961,1908
19684,Henrietta,WI,Richland County,,city-us,440,43.512,-90.375,1747
19685,Henrietta,NC,Rutherford County,,city-us,393,35.258,-81.796,124
19683,Henrietta,MO,Ray County,,city-us,281,39.234,-93.936,3468
19674,Henrietta,PA,Blair County,,city-us,230,40.265,-78.297,520
19680,Henrietta,ND,LaMoure County,,city-us,81,46.412,-98.465,0
19675,Henrietta,WV,Calhoun County,,city-us,0,38.908,-81.045,301
19679,Henrietta,MO,Johnson County,,city-us,0,38.602,-93.619,258
