id,name,state,county,country,level,population,latitude,longitude,wiki
44061,Vail,AZ,Pima County,,city-us,14715,32.048,-110.712,3729
44059,Vail,CO,Eagle County,,city-us,4735,39.640,-106.374,13796
44074,Vale,OR,Malheur County,,city-us,1899,43.982,-117.238,4893
44056,Vail,MI,Alger County,,city-us,1019,46.353,-86.752,4214
44093,Valle,AZ,Coconino County,,city-us,759,35.624,-112.135,1345
44058,Vail,IA,Crawford County,,city-us,383,42.062,-95.200,3232
44062,Vail,MN,Redwood County,,city-us,214,44.406,-95.300,1931
44071,Vale,SD,Butte County,,city-us,116,44.620,-103.402,364
44070,Vale,ND,Burke County,,city-us,59,48.853,-102.604,0
44057,Vail,PA,Blair County,,city-us,28,40.706,-78.211,501
44060,Vail,SD,Perkins County,,city-us,12,45.600,-102.771,0
44063,Vail,WA,Thurston County,,city-us,0,46.845,-122.656,318
44069,Vale,NC,Avery County,,city-us,0,36.097,-81.945,419
44072,Vale,WV,Greenbrier County,,city-us,0,37.880,-80.722,194
44073,Vale,NC,Lincoln County,,city-us,0,35.540,-81.397,1288
