id,name,state,county,country,level,population,latitude,longitude,wiki
22441,Junction City,KS,Geary County,,city-us,22429,39.029,-96.831,7955
22442,Junction City,OR,Lane County,,city-us,7116,44.219,-123.206,9548
22439,Junction City,KY,Boyle County,,city-us,2255,37.585,-84.789,3575
22448,Junction City,CA,Trinity County,,city-us,1180,40.733,-123.054,5012
22445,Junction City,OH,Perry County,,city-us,723,39.721,-82.299,3371
22444,Junction City,IL,Marion County,,city-us,528,38.580,-89.128,2057
22449,Junction City,AR,Union County,,city-us,494,33.016,-92.724,2223
22440,Junction City,LA,Claiborne Parish,,city-us,429,33.007,-92.722,516
22446,Junction City,WI,Portage County,,city-us,416,44.591,-89.767,3453
22443,Junction City,MO,Madison County,,city-us,289,37.576,-90.288,2942
22447,Junction City,GA,Talbot County,,city-us,138,32.603,-84.459,2324
