id,name,state,county,country,level,population,latitude,longitude,wiki
9574,Concord,CA,Contra Costa County,,city-us,124074,37.978,-122.031,18090
9568,Concord,NC,Cabarrus County,,city-us,107697,35.409,-80.580,21312
9598,Concord,NH,Merrimack County,,city-us,44006,43.208,-71.538,22659
9599,Concord,OH,Miami County,,city-us,31580,40.044,-84.244,410
9594,Concord,OH,Lake County,,city-us,19200,41.670,-81.237,410
9607,Concord,MO,St. Louis County,,city-us,18760,38.525,-90.357,3191
9577,Concord,PA,Delaware County,,city-us,18262,39.875,-75.511,225
9600,Concord,MA,Middlesex County,,city-us,18184,42.463,-71.365,16427
9576,Concord,OH,Delaware County,,city-us,11567,40.220,-83.147,410
9580,Concord,NY,Erie County,,city-us,8274,42.545,-78.703,4224
9605,Concord,OH,Ross County,,city-us,4696,39.419,-83.214,410
9590,Concord,MI,Jackson County,,city-us,2764,42.207,-84.647,2413
9592,Concord,WI,Jefferson County,,city-us,2072,43.069,-88.599,3418
9591,Concord,AL,Jefferson County,,city-us,1641,33.468,-87.031,2093
9566,Concord,IL,Bureau County,,city-us,1435,41.362,-89.677,275
9570,Concord,OH,Champaign County,,city-us,1396,40.169,-83.849,410
9567,Concord,PA,Butler County,,city-us,1386,40.979,-79.828,225
9588,Concord,OH,Highland County,,city-us,1381,39.060,-83.649,410
9581,Concord,PA,Erie County,,city-us,1269,41.883,-79.693,225
9564,Concord,VA,Appomattox County,,city-us,1005,37.345,-78.983,178
9583,Concord,OH,Fayette County,,city-us,976,39.474,-83.535,410
9604,Concord,GA,Pike County,,city-us,390,33.091,-84.437,2329
9589,Concord,IL,Iroquois County,,city-us,371,40.824,-87.588,275
9578,Concord,NE,Dixon County,,city-us,324,42.391,-96.956,243
9563,Concord,IL,Adams County,,city-us,290,39.974,-90.961,275
9602,Concord,KS,Ottawa County,,city-us,254,39.079,-97.645,191
9572,Concord,AR,Cleburne County,,city-us,190,35.664,-91.848,2324
9582,Concord,VT,Essex County,,city-us,163,44.429,-71.890,3476
9601,Concord,IL,Morgan County,,city-us,148,39.817,-90.373,1776
9584,Concord,KS,Ford County,,city-us,116,37.602,-100.101,191
9595,Concord,SD,Lake County,,city-us,90,44.066,-97.310,0
9606,Concord,TX,Rusk County,,city-us,23,31.917,-94.589,1345
9597,Concord,KY,Lewis County,,city-us,19,38.686,-83.491,2318
9565,Concord,VA,Brunswick County,,city-us,0,36.957,-77.799,118
9569,Concord,MO,Callaway County,,city-us,0,39.033,-91.968,405
9571,Concord,TX,Cherokee County,,city-us,0,32.070,-95.046,936
9573,Concord,OH,Clermont County,,city-us,0,39.024,-84.276,271
9575,Concord,IN,DeKalb County,,city-us,0,41.326,-84.945,296
9579,Concord,MN,Dodge County,,city-us,0,44.148,-92.836,479
9585,Concord,PA,Franklin County,,city-us,0,40.252,-77.700,378
9586,Concord,VA,Gloucester County,,city-us,0,37.364,-76.619,113
9587,Concord,WV,Hampshire County,,city-us,0,39.195,-78.464,3498
9593,Concord,TN,Knox County,,city-us,0,35.869,-84.142,6679
9596,Concord,TX,Leon County,,city-us,0,31.257,-96.144,173
9603,Concord,MO,Pemiscot County,,city-us,0,36.293,-89.701,248
9608,Concord,DE,Sussex County,,city-us,0,38.642,-75.555,644
9609,Concord,IN,Tippecanoe County,,city-us,0,40.293,-86.838,1000
