id,name,state,county,country,level,population,latitude,longitude,wiki
1968,Aurora,CO,Adams County,,city-us,389347,39.704,-104.720,22338
1976,Aurora,IL,DuPage County,,city-us,179266,41.763,-88.290,27804
1986,Aurora,OH,Portage County,,city-us,17390,41.318,-81.345,8897
1977,Aurora,NY,Erie County,,city-us,13938,42.739,-78.639,3836
1982,Aurora,MO,Lawrence County,,city-us,7274,36.971,-93.718,6441
1979,Aurora,NE,Hamilton County,,city-us,4646,40.867,-98.004,4402
1975,Aurora,IN,Dearborn County,,city-us,3487,39.057,-84.901,6438
1989,Aurora,MN,St. Louis County,,city-us,1667,47.530,-92.237,0
1993,Aurora,TX,Wise County,,city-us,1449,33.061,-97.503,1186
1978,Aurora,WI,Florence County,,city-us,1186,45.786,-88.101,2062
1984,Aurora,OR,Marion County,,city-us,1144,45.231,-122.756,5620
1992,Aurora,WI,Waushara County,,city-us,1017,44.035,-88.958,2117
1988,Aurora,UT,Sevier County,,city-us,1013,38.922,-111.934,3771
1973,Aurora,NY,Cayuga County,,city-us,614,42.754,-76.702,11229
1991,Aurora,WI,Taylor County,,city-us,456,45.174,-90.873,2698
1970,Aurora,NC,Beaufort County,,city-us,450,35.305,-76.789,3032
1987,Aurora,WV,Preston County,,city-us,271,39.324,-79.555,1087
1972,Aurora,IA,Buchanan County,,city-us,166,42.619,-91.728,3254
48217,Aurora,KS,Cloud County,,city-us,124,39.440,-97.534,3413
1980,Aurora,ME,Hancock County,,city-us,93,44.875,-68.267,3132
1985,Aurora,KY,Marshall County,,city-us,0,36.777,-88.144,556
