id,name,state,county,country,level,population,latitude,longitude,wiki
15585,Montezuma,GA,Macon County,,city-us,3076,32.305,-84.027,3240
15588,Montezuma,IA,Poweshiek County,,city-us,1444,41.586,-92.527,7250
15582,Montezuma,NY,Cayuga County,,city-us,1172,43.013,-76.698,6596
15584,Montezuma,KS,Gray County,,city-us,951,37.596,-100.443,3808
15587,Montezuma,IN,Parke County,,city-us,903,39.793,-87.371,3845
15586,Montezuma,OH,Mercer County,,city-us,153,40.489,-84.549,3218
15591,Montezuma,CO,Summit County,,city-us,74,39.581,-105.867,6506
15583,Montezuma,TN,Chester County,,city-us,0,35.394,-88.694,1065
15589,Montezuma,NM,San Miguel County,,city-us,0,35.652,-105.276,3917
15590,Montezuma,CA,Solano County,,city-us,0,38.091,-121.873,1107
