id,name,state,county,country,level,population,latitude,longitude,wiki
19810,Rochester,NY,Monroe County,,city-us,210606,43.155,-77.616,66512
19814,Rochester,NH,Strafford County,,city-us,32869,43.305,-70.976,22804
19811,Rochester,MI,Oakland County,,city-us,12937,42.681,-83.134,15413
19816,Rochester,NY,Ulster County,,city-us,7355,41.813,-74.271,4323
19808,Rochester,IN,Fulton County,,city-us,6258,41.065,-86.216,5055
19815,Rochester,WA,Thurston County,,city-us,6065,46.822,-123.096,3180
19812,Rochester,MA,Plymouth County,,city-us,5762,41.761,-70.839,7851
19813,Rochester,WI,Racine County,,city-us,3767,42.741,-88.224,4965
19805,Rochester,PA,Beaver County,,city-us,3437,40.702,-80.286,5169
19817,Rochester,VT,Windsor County,,city-us,330,43.875,-72.808,4336
19809,Rochester,TX,Haskell County,,city-us,248,33.316,-99.856,2799
19806,Rochester,KY,Butler County,,city-us,112,37.213,-86.893,3296
19807,Rochester,IA,Cedar County,,city-us,62,41.674,-91.158,811
