id,name,state,country,level,population,latitude,longitude,wiki
40644,Spring Creek,NV,,city-us,15176,40.727,-115.586,3629
40660,Spring Creek,PA,,city-us,766,41.846,-79.541,190
40655,Spring Creek,IL,,city-us,471,39.448,-90.737,495
40657,Spring Creek,KS,,city-us,419,38.788,-97.872,0
40659,Spring Creek,SD,,city-us,238,43.118,-101.023,1715
40643,Spring Creek,PA,,city-us,198,41.399,-78.867,190
40646,Spring Creek,KS,,city-us,123,37.763,-96.441,429
40638,Spring Creek,MN,,city-us,119,47.095,-96.017,181
40652,Spring Creek,SD,,city-us,113,44.152,-96.590,1715
40640,Spring Creek,KS,,city-us,110,38.089,-95.564,465
40641,Spring Creek,KS,,city-us,75,37.061,-96.776,416
40637,Spring Creek,ND,,city-us,67,46.683,-98.114,136
40653,Spring Creek,MN,,city-us,64,47.449,-96.387,181
40656,Spring Creek,KS,,city-us,52,39.522,-96.521,0
40642,Spring Creek,NE,,city-us,15,41.477,-99.277,249
40639,Spring Creek,OK,,city-us,0,35.262,-98.183,544
40645,Spring Creek,WV,,city-us,0,37.954,-80.349,258
40647,Spring Creek,TN,,city-us,0,36.205,-88.213,131
40648,Spring Creek,TN,,city-us,0,35.213,-87.447,146
40649,Spring Creek,NC,,city-us,0,35.799,-82.854,290
40650,Spring Creek,TN,,city-us,0,35.767,-88.677,900
40651,Spring Creek,TN,,city-us,0,35.418,-84.725,138
40654,Spring Creek,TN,,city-us,0,35.654,-87.990,214
40658,Spring Creek,TX,,city-us,0,31.353,-98.822,785
40661,Spring Creek,TN,,city-us,0,35.564,-85.619,186
40662,Spring Creek,MN,,city-us,0,44.718,-95.849,119
