id,name,state,county,country,level,population,latitude,longitude,wiki
16974,Glendale,AZ,Maricopa County,,city-us,249630,33.539,-112.186,9661
16973,Glendale,CA,Los Angeles County,,city-us,192366,34.143,-118.255,38960
16976,Glendale,WI,Milwaukee County,,city-us,13178,43.135,-87.936,6205
16983,Glendale,MO,St. Louis County,,city-us,6142,38.596,-90.377,3441
16958,Glendale,CO,Arapahoe County,,city-us,4552,39.705,-104.934,7368
16966,Glendale,OH,Hamilton County,,city-us,2281,39.271,-84.459,3409
16964,Glendale,MS,Forrest County,,city-us,1704,31.365,-89.306,461
16963,Glendale,OR,Douglas County,,city-us,863,42.736,-123.423,3938
16977,Glendale,WI,Monroe County,,city-us,579,43.782,-90.346,1901
16971,Glendale,UT,Kane County,,city-us,311,37.318,-112.597,3480
16981,Glendale,SC,Spartanburg County,,city-us,275,34.945,-81.838,643
16960,Glendale,CO,Boulder County,,city-us,86,40.082,-105.366,1137
16961,Glendale,NV,Clark County,,city-us,0,36.665,-114.567,975
16968,Glendale,KY,Hardin County,,city-us,0,37.602,-85.906,5768
16980,Glendale,KS,Saline County,,city-us,0,38.898,-97.875,603
