id,name,state,country,level,population,latitude,longitude,wiki
30117,Murphy,TX,,city-us,21219,33.015,-96.613,9481
30119,Murphy,MO,,city-us,8241,38.490,-90.487,2281
30116,Murphy,NC,,city-us,1626,35.088,-84.035,15418
30122,Murphy,ID,,city-us,223,43.218,-116.552,2285
30121,Murphy,OK,,city-us,129,36.147,-95.245,1828
30113,Murphey,NC,,city-us,0,34.807,-77.942,139
30114,Murphy,WV,,city-us,0,39.057,-80.141,88
30115,Murphy,VA,,city-us,0,37.127,-82.174,242
30118,Murphy,IA,,city-us,0,41.658,-92.974,1011
30120,Murphy,OR,,city-us,0,42.347,-123.333,339
30123,Murphy,MS,,city-us,0,33.121,-90.701,173
