id,name,state,country,level,population,latitude,longitude,wiki
36101,Red Oak,TX,,city-us,15364,32.518,-96.804,2907
36105,Red Oak,IA,,city-us,5582,41.010,-95.226,9655
36106,Red Oak,NC,,city-us,3349,36.038,-77.906,2140
36107,Red Oak,MI,,city-us,1121,44.792,-84.311,2109
36103,Red Oak,OK,,city-us,521,34.951,-95.080,7033
36099,Red Oak,KY,,city-us,0,36.633,-83.728,89
36100,Red Oak,VA,,city-us,0,36.784,-78.615,367
36102,Red Oak,GA,,city-us,0,33.622,-84.501,2118
36104,Red Oak,MO,,city-us,0,37.229,-94.011,234
36108,Red Oak,IL,,city-us,0,42.392,-89.672,283
