id,name,state,country,level,population,latitude,longitude,wiki
11449,Delhi,,India,city-international,31870000,28.667,77.217,51979
11440,Delhi,OH,,city-us,28610,39.102,-84.634,9706
11441,Delhi,MI,,city-us,27770,42.626,-84.533,3228
11444,Delhi,CA,,city-us,10921,37.432,-120.779,5574
11438,Delhi,NY,,city-us,4928,42.272,-74.908,3957
11447,Delhi,LA,,city-us,2584,32.458,-91.493,6155
11437,Delhi,IA,,city-us,420,42.430,-91.331,3366
11446,Delhi,MN,,city-us,44,44.599,-95.211,3413
11439,Delhi,ND,,city-us,39,47.017,-103.852,0
11445,Delhi,KS,,city-us,32,39.201,-98.548,196
11434,Delhi,OK,,city-us,0,35.175,-99.676,241
11435,Delhi,TX,,city-us,0,29.828,-97.396,3135
11436,Delhi,MO,,city-us,0,38.128,-91.348,415
11442,Delhi,IL,,city-us,0,39.045,-90.256,697
11443,Delhi,CO,,city-us,0,37.642,-104.018,643
11448,Delhi,GA,,city-us,0,33.914,-82.674,215
