id,name,state,country,level,population,latitude,longitude,wiki
38000,Russellville,AR,,city-us,29338,35.278,-93.134,15919
37994,Russellville,AL,,city-us,10789,34.508,-87.729,6258
37995,Russellville,MI,,city-us,8730,43.091,-83.527,3192
37998,Russellville,KY,,city-us,7190,36.845,-86.887,7389
37996,Russellville,TN,,city-us,822,36.259,-83.195,2210
37992,Russellville,MO,,city-us,785,38.512,-92.440,3646
37990,Russellville,OH,,city-us,543,38.866,-83.787,3246
37988,Russellville,SC,,city-us,380,33.397,-79.972,171
38001,Russellville,IN,,city-us,301,39.858,-86.984,3259
37997,Russellville,IL,,city-us,93,38.819,-87.532,2407
37989,Russellville,IL,,city-us,0,42.328,-88.784,130
37991,Russellville,PA,,city-us,0,39.842,-75.941,217
37993,Russellville,WV,,city-us,0,38.076,-80.892,251
37999,Russellville,GA,,city-us,0,32.903,-83.991,271
38002,Russellville,MO,,city-us,0,39.407,-93.830,427
