id,name,state,country,level,population,latitude,longitude,wiki
23088,Kirby,TX,,city-us,8100,29.463,-98.386,8390
22792,Kerby,MI,,city-us,4475,42.992,-84.128,2707
23095,Kirby,AR,,city-us,719,34.250,-93.641,780
22791,Kerby,OR,,city-us,628,42.194,-123.651,2957
23090,Kirby,VT,,city-us,579,44.509,-71.921,3180
23097,Kirby,OH,,city-us,120,40.813,-83.419,2875
23092,Kirby,WY,,city-us,75,43.804,-108.181,3285
10696,Curby,IN,,city-us,0,38.288,-86.377,398
23089,Kirby,MT,,city-us,0,45.333,-106.982,691
23091,Kirby,WV,,city-us,0,39.183,-78.726,404
23093,Kirby,IN,,city-us,0,39.137,-86.610,219
23094,Kirby,WI,,city-us,0,44.091,-90.539,111
23096,Kirby,MO,,city-us,0,39.846,-92.115,234
