id,name,state,county,country,level,population,latitude,longitude,wiki
16376,Moscow,,,Russia,city-international,17693000,55.756,37.618,100944
16370,Moscow,ID,Latah County,,city-us,25850,46.732,-117.000,26866
16368,Moscow,PA,Lackawanna County,,city-us,2047,41.337,-75.519,3266
16365,Moscow,MI,Hillsdale County,,city-us,1467,42.031,-84.526,2918
16366,Moscow,WI,Iowa County,,city-us,594,42.833,-89.855,2102
16364,Moscow,TN,Fayette County,,city-us,561,35.062,-89.404,3485
16374,Moscow,ME,Somerset County,,city-us,475,45.136,-69.876,3761
16362,Moscow,MD,Allegany County,,city-us,302,39.544,-79.005,309
16371,Moscow,IA,Muscatine County,,city-us,290,41.575,-91.083,980
16375,Moscow,KS,Stevens County,,city-us,274,37.324,-101.206,5370
16372,Moscow,TX,Polk County,,city-us,170,30.913,-94.825,2421
16363,Moscow,OH,Clermont County,,city-us,157,38.857,-84.229,3762
16367,Moscow,AR,Jefferson County,,city-us,0,34.146,-91.795,565
16369,Moscow,AL,Lamar County,,city-us,0,33.870,-88.103,502
16373,Moscow,IN,Rush County,,city-us,0,39.485,-85.557,552
