id,name,state,county,country,level,population,latitude,longitude,wiki
19700,Riverdale,GA,Clayton County,,city-us,14912,33.573,-84.413,6508
19701,Riverdale,IL,Cook County,,city-us,10397,41.643,-87.636,3768
19708,Riverdale,UT,Weber County,,city-us,9409,41.177,-112.004,3069
19705,Riverdale,NJ,Morris County,,city-us,4103,40.994,-74.303,9746
19702,Riverdale,CA,Fresno County,,city-us,2513,36.431,-119.860,4384
19704,Riverdale,VA,Halifax County,,city-us,951,36.687,-78.900,1078
19706,Riverdale,IA,Scott County,,city-us,378,41.544,-90.458,6478
19703,Riverdale,MI,Gratiot County,,city-us,281,43.386,-84.836,3508
19698,Riverdale,NE,Buffalo County,,city-us,251,40.784,-99.162,3184
19697,Riverdale,ND,McLean County,,city-us,222,47.498,-101.371,3960
19699,Riverdale,MO,Christian County,,city-us,0,36.995,-93.290,844
19707,Riverdale,KS,Sumner County,,city-us,0,37.372,-97.390,648
