id,name,state,county,country,level,population,latitude,longitude,wiki
19799,Randolph,MA,Norfolk County,,city-us,34715,42.179,-71.053,10291
19798,Randolph,NJ,Morris County,,city-us,26480,40.842,-74.579,21294
19800,Randolph,VT,Orange County,,city-us,4799,43.922,-72.611,7577
22228,Randolph,WI,Columbia County,,city-us,1786,43.539,-89.003,4170
19797,Randolph,ME,Kennebec County,,city-us,1745,44.237,-69.751,3954
19787,Randolph,AL,Bibb County,,city-us,1169,32.899,-86.911,372
19788,Randolph,NY,Cattaraugus County,,city-us,962,42.162,-78.975,4293
19789,Randolph,NE,Cedar County,,city-us,874,42.378,-97.358,3491
19802,Randolph,UT,Rich County,,city-us,493,41.666,-111.182,3130
19794,Randolph,NH,Coos County,,city-us,322,44.397,-71.305,5467
19796,Randolph,IA,Fremont County,,city-us,189,40.873,-95.566,3409
19803,Randolph,KS,Riley County,,city-us,167,39.431,-96.760,4417
19791,Randolph,MO,Clay County,,city-us,56,39.158,-94.496,3527
19790,Randolph,VA,Charlotte County,,city-us,0,36.894,-78.698,596
19795,Randolph,OR,Coos County,,city-us,0,43.168,-124.356,4170
19801,Randolph,MS,Pontotoc County,,city-us,0,34.181,-89.168,2367
