id,name,state,county,country,level,population,latitude,longitude,wiki
17482,Norwood,MA,Norfolk County,,city-us,31441,42.187,-71.196,11162
17478,Norwood,OH,Hamilton County,,city-us,18790,39.156,-84.460,64858
17476,Norwood,PA,Delaware County,,city-us,5894,39.892,-75.300,4610
17473,Norwood,NJ,Bergen County,,city-us,5595,40.998,-73.962,15479
17486,Norwood,NC,Stanly County,,city-us,2403,35.220,-80.119,8656
17485,Norwood,NY,St. Lawrence County,,city-us,1563,44.751,-74.994,4283
17475,Norwood,OK,Cherokee County,,city-us,1561,35.845,-95.151,519
17480,Norwood,WI,Langlade County,,city-us,906,45.078,-89.039,2232
17488,Norwood,MO,Wright County,,city-us,587,37.108,-92.415,3587
17484,Norwood,CO,San Miguel County,,city-us,533,38.131,-108.292,2499
17483,Norwood,IL,Peoria County,,city-us,430,40.706,-89.699,2043
17479,Norwood,KY,Jefferson County,,city-us,375,38.252,-85.611,1929
17477,Norwood,LA,East Feliciana Parish,,city-us,282,30.968,-91.104,854
17487,Norwood,GA,Warren County,,city-us,206,33.463,-82.705,1748
17474,Norwood,MI,Charlevoix County,,city-us,144,45.217,-85.381,1743
17481,Norwood,MD,Montgomery County,,city-us,0,39.125,-77.028,958
