id,name,state,county,country,level,population,latitude,longitude,wiki
47259,Windsor,,,Canada,city-international,276165,42.283,-83.000,142
47250,Windsor,CO,Larimer County,,city-us,35788,40.478,-104.915,12819
47239,Windsor,CT,Hartford County,,city-us,29376,41.871,-72.675,23779
47254,Windsor,CA,Sonoma County,,city-us,26039,38.547,-122.816,17833
47242,Windsor,WI,Dane County,,city-us,8925,43.218,-89.342,4902
47258,Windsor,VT,Windsor County,,city-us,3572,43.475,-72.421,8014
47237,Windsor,NC,Bertie County,,city-us,3354,35.998,-76.946,5300
47248,Windsor,VA,Isle of Wight County,,city-us,2826,36.808,-76.744,4381
47245,Windsor,MO,Henry County,,city-us,2805,38.532,-93.523,4497
47249,Windsor,ME,Kennebec County,,city-us,2652,44.315,-69.571,3578
47238,Windsor,NY,Broome County,,city-us,887,42.076,-75.640,6257
47236,Windsor,MA,Berkshire County,,city-us,821,42.520,-73.050,6349
47251,Windsor,IL,Mercer County,,city-us,664,41.202,-90.444,2212
47252,Windsor,NJ,Mercer County,,city-us,330,40.242,-74.581,2474
47247,Windsor,FL,Indian River County,,city-us,273,27.787,-80.414,2381
47246,Windsor,NH,Hillsborough County,,city-us,256,43.113,-72.014,2774
47234,Windsor,SC,Aiken County,,city-us,116,33.482,-81.514,2742
47235,Windsor,FL,Alachua County,,city-us,0,29.646,-82.186,1015
