id,name,state,county,country,level,population,latitude,longitude,wiki
20443,Salisbury,NC,Rowan County,,city-us,35760,35.671,-80.474,18484
20446,Salisbury,MD,Wicomico County,,city-us,32930,38.361,-75.599,24435
20441,Salisbury,NY,Nassau County,,city-us,12643,40.746,-73.560,3073
20438,Salisbury,MA,Essex County,,city-us,9212,42.845,-70.841,8597
20442,Salisbury,CT,Litchfield County,,city-us,4112,41.986,-73.425,9403
20439,Salisbury,NY,Herkimer County,,city-us,1835,43.222,-74.801,4314
20440,Salisbury,NH,Merrimack County,,city-us,1465,43.386,-71.773,3457
20436,Salisbury,VT,Addison County,,city-us,1214,43.925,-73.112,3496
20445,Salisbury,PA,Somerset County,,city-us,700,39.753,-79.081,2625
20437,Salisbury,OR,Baker County,,city-us,0,44.653,-117.873,629
20444,Salisbury,IL,Sangamon County,,city-us,0,39.890,-89.798,537
